MACETA PETRUL 3LB,415,361
MANESILLA PLASTICA,21.18,15.65
MANGO P/ HACHA,403,318
MINI ROLO ATLA 3´´,140,120
MANERAL T/BARROTE,428.81,354
MANGUERA LAV/PELO PLAST,237.3,222
NIPLE BRONCE 1/4 X 1 1/2,46.61,35
NIPLE FOSET GALVANIZADO 3/4X2,25.4,20
NIPLE PLAST P/MEZ PP,17,8.24
OJO MAGICO,69.92,50
PINZA P/ANILLO,121.19,91
PALOTE CORREDIZO 13432,280,245
AGUARRA 1/2,55,48
AGUARRA 1 LT,102,97
TUCAN BLANCO TECHO GL,237.3,222
TOKA BLANCO TECHO CUBET,1186,1118
BROCHA TRUPER 1´´,25.42,21.5
BROCHA MASTER 2 1/2,68,600
BANDEJA PLASTICA TRUP P PINTAR,136,118
BROCHA MASTER 1 1/2,38.2,35
BANDEJA SENCILLA,85,70
BROCHA BLANCA 2´´ (AGRO),63.6,53
BROCHA MASTER 3/4,21.18,19.5
BROCHA TRUPER 2 1/2,72,61
BROCHA TRUPER 2´´,51,42
BROCHA TRUPER 4´´,156.8,135
BROCHA MASTER 3,85,75.3
BROCHA MASTER 2´´,51,46
BROCHA MASTER 4,110,95
BROCHA TRUPER 3'',97,70
BROCHA BLANCA 3´´ (AGRO),97.88,76.7
BROCHA LICO 1,23.7,20
BROCHA LICO 1 1/2,30,26.5
BROCHA LICO 2,38.14,33
BROCHA LICO 2 1/2,51,45
BROCHA SAM 3,50.8,44
BROCHA SAM 4,63.6,54
BROCHA TRUPER 1 1/2,41.95,33
CLOROTOKA PASTA,93.22,82
PORTACANDADO SML  2 1/2,30,23
COQUI WURTH,25.42,21
CUBRE FALTA P/TUBO 3/4,38.14,34
ADITIVO COPEY 1/2 GLROSADO,339,310
ADITIVO COPEY 1/2 GL AZUL,373,329
ADITIVO COPEY AZUL 1 GL,678,540
ADITIVO COPEY ROSADO 1 GL,530,395
RESBALON P/INOD,106,70
PAPEL DECORATIVO ROLLO,605.94,550
PAPEL DECORATIVO YARDA,32.63,27.5
OXIDO ROJO  1/16,68,55
ESPATULA PLASTICA PEG,12.7,10
ESPATULA PLASTICA GR,25.43,18
ESPATULA INGCO 50MM,55.1,45
ESPATULA INGCO 63MM,55.1,46
ESPATULA INGCO 75MM,63.55,60
KING ESMALT PROYECT AMA CANARIO 22 GL,1038,925
ESPATULA  3´´ MADERA,34,25
KING ESMALT PROYECT AZU ROYAL 69 GL,1038,925
DESTORCEDOR P/CADENA,65.25,50
DESTORCEDOR P/CADENA 3/16,55.94,45
KING ESMALT MARRON 1/4,338.98,326
KING ESMALT PROYECT AZUL REY 16 GL,1038,1020
KING ESMALT PROYECT CAOBA 40 GL,1059.3,1010
KING ESMALT CAOBA 1/4,338.98,320
KING ESMALT PROYECT NARANJA 41,1038,925
ESPATULA INGCO HPUT38250,254,215
KING ESMALT PROYECT VERD LIMON 43,1038,1010
KING ESMALT PROYECT GRIS PER 49 GL,1038,925
KING ESMALT AZUL REY 1/4,338.98,326
KING ESMALT PROYECT BLANC HUES 70,1038,1010
ESPATULA CANO ROSCADA,169.49,149
KING ESMALT PROYECT BLNC COLONIAL 72,1038,1010
KING ESMALT NEGRO 1/4,339,320
KING ESMALT PROYECT NEGR 73 GL,1038,925
PINZA SACA CLIC ONSITE 1024,266.9,233
BANDOLA 1/4 C/SEGURO 44022,42.4,36.7
KING ESMALT PROYECT MARFIL 77,1038,925
KING ESMALT BLANC 1/4,338.98,320
KING ESMALT PROYECT BLANC 80 GL,1038,1020
KING ESMALT PROYECT ROJO 27,1038,925
PINZA SACA CLIP 17362 TRUPER,487.3,424
KING AC PROYECT VERDE AKUA 02,661,587
KING AC PROYECT GRIS P 049,661,551
KING AC PROYECT RETOÑO P 08,661,587
KING AC PROYECT MELOCOTON 14,661,587
KING AC PROYECT MAIZ 15,661,553.33
KING AC PROYECT ORO 18,661,553.33
KING AC PROYECT MAGENTA 21,661,553.33
KING AC PROYECT MERENGUE 22,661,553.33
KING AC PROYECT AMARILLO F 23,661,553.33
KING AC PROYECT AMARILLO A 24,661,551
KING AC PROYECT AZUL S 25,661,588
KING AC PROYECT AZUL A 29,661,553.33
KING AC PROYECT BLANCO COL 36,661,551
KING AC PROYECT AZUL T 42,661,553.33
KING AC PROYECT VERDE L 43,661,551
KING AC PROYECT NARANJA 49,661,553.33
KING AC PROYECT MARFIL 57,661,553.33
KING AC PROYECT VERDE T 59,661,553.33
KING AC PROYECT ICE 65,661,553.33
KING AC PROYECT BLANCO HUESO 70,661,587
KING AC PROYECT AMARILLO F 72,661,553.33
KING AC PROYECT BLANCO 80,661,554
KING AC PROYECT PERLA 81,661,553.33
KING AC PROYECT AMARILLO O 83,661,553.33
KING AC PROYECT LIMONCILLO 84,661,553.33
KING AC PROYECT MARFIL S 88,661,553.33
KING AC PROYECT VERDE MARINO 89,661,553.33
KING AC PROYECT EVA MARINA 90,661,587
KING AC PROYECT CARAMELO 93,661,553.33
KING AC PROYECT SALMON 95,661,551
PINCEL ROMA REDONDO 18,46.6,42.3
PINCEL PLANO #12 (AGRO),38.2,34
PINCEL ROMA PLANO # 14,42.4,38
PINCEL ROMA REDONDO 14,42.4,35.1
PINCEL ROMA PLANO/RED  20,50.8,48
MINI ROLO TAYLOR 3,68,56
MOTA COSTA MASTER,63.5,53
MASK TAPE 1/2,18.64,17
MASKING TAPE SML  1¨,46.6,40
VALVULA SALIDA INOD,88.56,71
MOTA LANCO 568=19 peluda,102,83
MOTA LANCO 566=19,84.75,71
MOTA MINI TAYLOR 3,30,23.5
MOTA P/LIJAR TATIX,139.82,110
MASKING TAPE VERDE 3M 3/4 X 60,139.83,126.5
MASKING TAPE SML 3/4,34,28
MASKING TAPE VERDE 1¨ (FM),38,33.3
MASKING TAPE 1¨ HIGHPOWER,27.96,22
MOTA ROLLER 3,30,25
MINI ROLO VERDE,55,50
OXIDO NEGRO 1/16,68,65
OXIDO BLANCO 1/16,60.59,55
ESMALTE NATURAL 1/16,68,55
ESMALTE CAOBA 1/16,68,70
ESMALTE NEGRO 1/16,68,70
ESMALTE BLANCO 1/16,68,70
ESMALTE ROJO C 1/16,68,55
ESMALTE AZUL OSCURO 1/16,68,65
ACRILICA BLANCO 1/16,68,70
ACRILICA NEGRA 1/16,68,55
ACRILICA ROJO 1/16,68,65
ACRILICA AMARILLO 1/16,68,55
ACRILICA VERDE 1/16,68,65
ACRILICA AZUL 1/16,68,65
ACRILICA NARANJA 1/16,68,55
ESMALTE DORADO 21 1/16,123,125
ESMALTE DORADO 71 1/16,123,125
ESMALTE ALUMINIO 1/16,123,125
ESMARTE MARRON 1/16,60.59,55
ESMALTE AMARILLO 1/16,68,65
POPULAR ESMALT GL ROJ,792.36,500
PINZA DE PRESION,316.95,252
PUNTA ESTRIA EMTOP,30,24
MINI ROLOS TRUP 13905,80.5,71
PIEDRA PARED 8X2X2,97.5,66
RETARDADOR 1/2 LT K SWIS,152.5,140
SOLUCION BATERIA 1 GLN,114.4,113
SOLUCION BATERIA 1 LITRO,30,21
SPRAY PAINT BLANCO MATE,85,80
SPRAY LICO ROJO SUZUKI C/B,106,85
SPRAY LICO BRIGHT CHROME,139.83,120
SPRAY CENT BLANCO Y JETTA C/B,127,115
SPRAY PAINT/MAX 36 ALUMINIO,106,85
SPRAY MAX BLANCO,106,85
SPRAY CENT NEGRO MATE,127,110
SPRAY PAINT NEGRO,106,94
SPRAY HUNTER NEGRO C/B,83.9,67
SPRAY LICO AZUL OSCURO 21,106,56
SPRAY SML BLC BRILL,93,75
SPRAY LICO ROSADO RED 328,106,85
SPRAY LICO ALTA TEM ALUMINIO,182.2,158
SPRAY LICO ALTA TEM NEGRO,182.2,158
SPRAY LICO FLUORECENTE AMARILLO,127,87
SPRAY LICO FLOU VERDE,127,110
SPRAY LICO FLOU AZUL,127,87
SPRAY LICO BRIGHT GOLD 319,148.3,120
SPRAY LICO CLEAR,106,85
TUCAN POSITIVO NEGRO 1/4,224.6,207
TUCAN POSITIVO NEGRO GLN,720.33,660
TUCAN POSITIVO AMARILLO 1/4,224.6,182
TUCAN POSITIVO AMARILLO GLN,678,649
TUCAN ESMALT ROSAD 146 1/4,339,238
TUCAN ESMALT AMARIL CAN 1/4,339,300
TUCAN ESMALT CREMA 151 1/4,339,238
TUCAN ESMAlT GRIS 159 1/4,339,335
TUCAN ESMALT BCO COLON  1/4,339,300
TUCAN ANTIOXIDO VERDE 1/4,233,177
THINNER 1 LIT,102,97
TUCAN BARNIZ  NAT 1/4,254,223
TUCAN BARNIZ CAOBA 1/4,254,223
TUCAN LACA NAT SEM MAT 1/4,271.2,231
TUCAN SEALER 1/4,271.2,231
TUCAN LACA C/BRILLO,271.2,231
TOKA AC BLAN 1/4,203.38,205
TOKA AC ROJO 1/4,203.38,205
TOKA AC AZUL 1/4,204,178
TOKA AC NARANJA 1/4,204,200
ESMALT ANT BLANCO 1/16,60.7,50
TOCA OXIDO BLANCO 1/4,186.45,160
TROPICAL ESMALT IND BLAN GL,1568,1457
TROPICAL ESMALT IND DORA CL 71 1/4,487.3,463
PISTEL CORTO MANUAL BENO,161,145
THINNER 1/2 BOT,55,48.5
TOKA ANT OXI BLANC 1/4,211.86,205
TOKA AC NEGRO 1/4,204,210
TOKA ROSADO ECO,424,417
TOKA ROSADO SUP,720.4,705
TOKA AC VERDE 1/4,204,180
TOKA AC ROJO GL,559.3,557
TREMENTINA 1/2 LT,34,31.25
PIVOT OSTER LICUADORA,30,22
CPVC ADAPTADOR H 1/2,8.5,6.3
CPVC ADAPTADOR H 3/4,11.19,8.5
CPVC ADAPTADOR M 1/2,9.32,5.65
CPVC ADAPTADOR M 3/4,9.32,7.2
CPVC CODO 1/2,8.5,6
CPVC CODO 3/4,11.19,8
CPVC COUPLING 1/2,5.59,3.75
CPVC COUPLING 3/4,8.5,6.2
CPVC TAPON H 1/2,4.24,2.3
CPVC TAPON 3/4,6.52,4.25
CPVC TEE 1/2,11,9
CPVC TEE 3/4,13.98,11.9
CPVC TUBO 3/4,251.69,198
CPVC TUBO 1/2,195,163.3
CPVC REDUCCION 3/4 A 1/2,5.08,4.2
PVC ADAPTADOR HEMBRA 1 1/2,30,23.6
LLAVE FREG PVC REF,169.5,135
REDUCCION COPAS 3/8 A 1/2,82.04,65
RESISTENCIA P/ ESTUFA 500W,27.96,21
FILTRO P/GRECA 9 TAZAS,17,12.17
FILTRO P/GRECA 6 TAZAS,9.32,6.2
RECEPTACULO E-12 LAP,12.7,4.2
SECANTE P/RESINA,25,20
RELAY DIABLITO 1 1/2 a 12HP 115V FUNDA,119,88.5
RELAY TERMICO UNIVERASAL  (1022),131.42,88.5
TRAJEAGUA HRCTL031.M BLANCO,360,303
TRAJE AGUA HRCTSKT031.XXL,638.56,505
TRAJE AGUA HRCTSK031.M,572,480
RAQUETA MATA MOSQUITOS,373,320
RECEPTACULO E-14 LAMP,12.7,5
SPRAY CENT AMARILLO CAN 41,127,88.5
SPRAY CENT AMARILLO SOL 25,127,88.5
SPRAY CENT ANTIOX MARRON,127,110
SPRAY LICO MARRON JETTA,106,86
SPRAY LICO VERDE,106,65
SPRAY CENT AZUL CLARO 15,127.2,115
SPRAY CENT BRONCE 132,127,88.5
SPRAY CENT CROMADO,211.86,189
SPRAY CENT DORADO 18K SP188,212,178.5
SPRAY CENT DORADO BRIGHT319,190.67,180
SPRAY CENT DORADO 35,127,126
SPRAY CENT BLANCO MATE,127,110
SPRAY CENT GRIS OSCURO 301,127,115
SPRAY SAM PLUS CROMAD 318,119,101
SPRAY CENT NEGRO,127,115
SPRAY CENT ROJO SUZUKI 131,127,115.5
SPRAY CENT AZUL FOTON,127.2,115
SPRAY CENT VERDE HOJA 27,127.2,115
SPRAY CENT VERDE OSCURO 77,127,88.5
SWITCH DOBLE TIRO 30 AMP PROW,339,200
SWITCH DOBLE TIRO 60 AMP PROW,746,735
SILICON SAM PLUS CLEAR 10.3 OZ,148.3,117
SILICON GRIS ALTA TEMP 3 ONZ,63.56,53
SOGA DRIZA 1/4,4.24,2.7
KING LATEX VERDE 04,360.16,315
KING LATEX ORO 18,339,320
KING LATEX MAGENTA 21,339,326
KING LATEX MERENGUE 22,339,315
KING LATEX AMARILLO A 24,339,293
KING LATEX AZUL SUAV 25,339,315
KING LATEX RETOÑO PRI 28,339,320
KING LATEX BLANCO COL 36,339,293
KING LATEX AZUL TURQ 42,339,315
KING LATEX VERDE LIM 43,339,315
KING LATEX AZUL CIEL 53,339,315
KING LATEX CANARIO 55,339,315
KING LATEX MARFIL 57,339,320
KING LATEX VERDE TURQ 59,339,320
KING LATEX BLANCO HUE 70,339,293
KING LATEX BLANCO 80,339,293
KING LATEX LIMONCILLO 84,339,320
KING LATEX MARFIL SUA 88,339,320
KING LATEX VERDE MAR 89,339,320
KING LATEX AMARILLO F 90,339,293
KING LATEX CARAMELO 93,339,320
KING LATEX SALMON 95,339,320
SENSOR DE MOVIMIENTO PARED-TECHO,563.5,493
MANGUERA TRANSP 3/8 SAM,7.78,5.5
SOSTENEDOR DE PAPEL,130.5,103
SPRAY LICO BLAC MATE,106,85
SPRAY LICO FLOU ROJO,127,110
SWITCH DOBLE TIRO 60 A SUPERIOR,591,414
TAPE VINIL SCOTCH SUP33,364.4,285
TAPE GRAND WURTH,76.3,68
TELA CUAD 1/2X1/2 SML CAL 18,212,150
TUBERIA COBRE 3/8 X 50,51.27,41
TUBERIA COBRE 1/4 X 50,32.63,26
TUBERIA COBRE 5/16,41.95,31.7
TUBERIA COBRE 3/16,23.31,18
TORN TIRAFONDO 8X3/4,0.63,0.54
BARRENA TRUP C 5/16X12,93,70
TORN DIABLITO 12X1,1.52,1.5
TORN DIABLITO 12X3,2.38,2.15
TORN TIRAFONDO C/EXAG 1/4 X 3,3.27,2
TORN TIRAFONDO C/EXAG 5/16X3,8.5,5.2
TORN TIRAFONDO C/EXAG 5/16X2 1/2,8.47,7
COLA EXTENSION 1 1/2X6 P/FREG,24,21
TORN ROSCA FIERO 5/16X1 44566,5.08,3.8
TORN ROSCA FIERO 1/4X5,10.6,8.25
TORN ROSCA FIERO 5/16X3,10.16,8.2
TIRADOR CROMADO LUJO 6,30,19
TORN HILLTING 3/8X2 3/4(ANCLAGE),11.02,8.85
THINNER TOKA 1 Gl,254.23,340
TORN HILLTING 3/8X3 1/4(ANCLAGE),11.86,9.5
TAPA P/ INOD AZUL REDONDA,297,240
TAPA INODORO AUTO RED,678,595
TAPA INODORO OVALADA (CWY0170),360,241
TAPA METAL 5X5,30,28.5
CONECTOR TRUP MET H 1/2´´12700,85,75
TERMINAL MANG METAL 1/2,51,46
PATA CHIVO BRONCE/CROMADO,119,100
TIRADOR REDOND TALTOOL,42.4,35.7
TUERCA CAMPANA 5/16,42.37,31.89
TUERCA CAMPANA 3/8,42.37,30.22
TUERCA CAMPANA 1 1/2,22,10
UNION ANILLA PRESION 1/4,63.6,60
UNION ANILLA PRESION 3/16,42.4,30
UNION ANILLA PRESION 5/16,81,77
UNION ANILLA PRESION 3/8,65.25,52
UNION PRESION BRONCE 3/8,55.94,45
UNION PRESION BRONCE 1/4,39.15,31
CHEQUE VERTICAL AQUA 1´´,203.38,175
VASOS P/ LICUADORA,169.5,150
